date,time,entidad,compra,venta
2026-09-17,2026-09-17T13:42:35Z,Asociación Romana,57.949999999999996,
2026-09-17,2026-09-17T13:42:35Z,Cambio Extranjero,58.9,59.3
2026-09-17,2026-09-17T13:42:35Z,Gamelin,58.849999999999994,59.3
2026-09-17,2026-09-17T13:42:35Z,RM,58.849999999999994,59.3
2026-09-17,2026-09-17T13:42:35Z,Moneycorps,58.7,59.349999999999994
2026-09-17,2026-09-17T13:42:35Z,Taveras,58.6,59.349999999999994
2026-09-17,2026-09-17T13:42:35Z,SCT,58.7,59.5
2026-09-17,2026-09-17T13:42:35Z,Panora Exchange,58.65,59.5
2026-09-17,2026-09-17T13:42:35Z,Bonanza Banco,58.1,59.8
2026-09-17,2026-09-17T13:42:35Z,Motor Crédito,57.9,59.8
2026-09-17,2026-09-17T13:42:35Z,Banco BHD,56,59.9
2026-09-17,2026-09-17T13:42:35Z,Banreservas,56.4,59.9
2026-09-17,2026-09-17T13:42:35Z,Asociación La Nacional de Ahorros y Préstamos,57,59.9
2026-09-17,2026-09-17T13:42:35Z,Banco Lafise,56.6,59.9
2026-09-17,2026-09-17T13:42:35Z,Asociación Cibao de Ahorros y Préstamos,57.9,59.9
2026-09-17,2026-09-17T13:42:35Z,Banesco,56.5,59.9
2026-09-17,2026-09-17T13:42:35Z,Asociación Peravia de Ahorros y Préstamos,56.2,59.9
