date,time,entidad,compra,venta
2026-03-28,2026-03-28T12:42:26Z,Asociación Romana,59,
2026-03-28,2026-03-28T12:42:26Z,Cambio Extranjero,,60.849999999999994
2026-03-28,2026-03-28T12:42:26Z,Gamelin,58.6,60.9
2026-03-28,2026-03-28T12:42:26Z,Moneycorps,60,61
2026-03-28,2026-03-28T12:42:26Z,RM,59.5,61.2
2026-03-28,2026-03-28T12:42:26Z,Motor Crédito,58.9,61.2
2026-03-28,2026-03-28T12:42:26Z,Panora Exchange,60,61.25
2026-03-28,2026-03-28T12:42:26Z,Banco Unión,58.5,61.25
2026-03-28,2026-03-28T12:42:26Z,Asociación Duarte,57.75,61.25
2026-03-28,2026-03-28T12:42:26Z,Asociación Peravia de Ahorros y Préstamos,57.5,61.25
2026-03-28,2026-03-28T12:42:26Z,Banco Caribe,58.9,61.25
2026-03-28,2026-03-28T12:42:26Z,Abonap,57.849999999999994,61.260000000000005
2026-03-28,2026-03-28T12:42:26Z,Taveras,60.5,61.5
2026-03-28,2026-03-28T12:42:26Z,Banco BHD,58,61.5
2026-03-28,2026-03-28T12:42:26Z,Bonanza Banco,59.6,61.5
2026-03-28,2026-03-28T12:42:26Z,Asociación La Nacional de Ahorros y Préstamos,58,61.5
2026-03-28,2026-03-28T12:42:26Z,Banreservas,59.1,61.6
2026-03-28,2026-03-28T12:42:26Z,SCT,60,61.7
2026-03-28,2026-03-28T12:42:26Z,Asociación Cibao de Ahorros y Préstamos,58.2,61.7
2026-03-28,2026-03-28T12:42:26Z,Banco Lafise,58.2,61.7
2026-03-28,2026-03-28T12:42:26Z,Asociación Popular de Ahorros y Préstamos,57.5,61.75
2026-03-28,2026-03-28T12:42:26Z,Banesco,58,62
