date,time,entidad,compra,venta
2026-08-04,2026-08-04T12:01:55Z,Cambio Extranjero,58,
2026-08-04,2026-08-04T12:01:55Z,Asociación Romana,57.5,
2026-08-04,2026-08-04T12:01:55Z,Panora Exchange,58.05,58.6
2026-08-04,2026-08-04T12:01:55Z,RM,58.25,58.6
2026-08-04,2026-08-04T12:01:55Z,Taveras,58,58.6
2026-08-04,2026-08-04T12:01:55Z,Moneycorps,58,58.7
2026-08-04,2026-08-04T12:01:55Z,SCT,58.1,58.7
2026-08-04,2026-08-04T12:01:55Z,Gamelin,58,58.8
2026-08-04,2026-08-04T12:01:55Z,Asociación Cibao de Ahorros y Préstamos,56.5,59.5
2026-08-04,2026-08-04T12:01:55Z,Banco Unión,57.5,59.5
2026-08-04,2026-08-04T12:01:55Z,Asociación La Nacional de Ahorros y Préstamos,56.6,59.5
2026-08-04,2026-08-04T12:01:55Z,Motor Crédito,57.8,59.5
2026-08-04,2026-08-04T12:01:55Z,Banco BHD,56,59.8
2026-08-04,2026-08-04T12:01:55Z,Bonanza Banco,57.8,59.8
2026-08-04,2026-08-04T12:01:55Z,Banco Lafise,56.7,60
2026-08-04,2026-08-04T12:01:55Z,Banreservas,56.5,60
2026-08-04,2026-08-04T12:01:55Z,Banesco,56.8,60
