date,time,entidad,compra,venta
2026-08-26,2026-08-26T12:31:15Z,Cambio Extranjero,58.1,
2026-08-26,2026-08-26T12:31:15Z,Asociación Romana,57.4,
2026-08-26,2026-08-26T12:31:15Z,Panora Exchange,58,58.6
2026-08-26,2026-08-26T12:31:15Z,Taveras,58,58.6
2026-08-26,2026-08-26T12:31:15Z,Moneycorps,58,58.65
2026-08-26,2026-08-26T12:31:15Z,Gamelin,58,58.65
2026-08-26,2026-08-26T12:31:15Z,RM,58.2,58.7
2026-08-26,2026-08-26T12:31:15Z,SCT,58.1,58.8
2026-08-26,2026-08-26T12:31:15Z,Banco Unión,57.8,59.5
2026-08-26,2026-08-26T12:31:15Z,Asociación La Nacional de Ahorros y Préstamos,56.7,59.7
2026-08-26,2026-08-26T12:31:15Z,Banco BHD,56,59.8
2026-08-26,2026-08-26T12:31:15Z,Bonanza Banco,57.8,59.8
2026-08-26,2026-08-26T12:31:15Z,Asociación Cibao de Ahorros y Préstamos,56.5,59.8
2026-08-26,2026-08-26T12:31:15Z,Motor Crédito,57.9,59.8
2026-08-26,2026-08-26T12:31:15Z,Banreservas,56.4,59.9
2026-08-26,2026-08-26T12:31:15Z,Banesco,56.5,59.9
2026-08-26,2026-08-26T12:31:15Z,Asociación Peravia de Ahorros y Préstamos,56.2,59.9
2026-08-26,2026-08-26T12:31:15Z,Banco Lafise,56.6,60
