date,time,entidad,compra,venta
2026-04-15,2026-04-15T13:23:49Z,Asociación Romana,58.75,
2026-04-15,2026-04-15T13:23:49Z,Cambio Extranjero,,60.3
2026-04-15,2026-04-15T13:23:49Z,RM,59.9,60.5
2026-04-15,2026-04-15T13:23:49Z,Panora Exchange,59.75,60.55
2026-04-15,2026-04-15T13:23:49Z,Moneycorps,59.65,60.6
2026-04-15,2026-04-15T13:23:49Z,Gamelin,59.6,60.6
2026-04-15,2026-04-15T13:23:49Z,SCT,59.7,60.6
2026-04-15,2026-04-15T13:23:49Z,Taveras,60.5,61.25
2026-04-15,2026-04-15T13:23:49Z,Banco Caribe,59,61.25
2026-04-15,2026-04-15T13:23:49Z,Motor Crédito,59.2,61.25
2026-04-15,2026-04-15T13:23:49Z,Asociación Duarte,58.4,61.4
2026-04-15,2026-04-15T13:23:49Z,Bonanza Banco,58.75,61.4
2026-04-15,2026-04-15T13:23:49Z,Asociación Cibao de Ahorros y Préstamos,58.5,61.5
2026-04-15,2026-04-15T13:23:49Z,Banreservas,58.5,61.5
2026-04-15,2026-04-15T13:23:49Z,Abonap,58.49,61.64
2026-04-15,2026-04-15T13:23:49Z,Banco Unión,58.5,61.75
2026-04-15,2026-04-15T13:23:49Z,Asociación La Nacional de Ahorros y Préstamos,58.3,61.8
2026-04-15,2026-04-15T13:23:49Z,Banco BHD,58.4,61.9
2026-04-15,2026-04-15T13:23:49Z,Banco Lafise,58.6,61.9
2026-04-15,2026-04-15T13:23:49Z,Banesco,58.3,61.9
2026-04-15,2026-04-15T13:23:49Z,Asociación Peravia de Ahorros y Préstamos,58.4,61.9
2026-04-15,2026-04-15T13:23:49Z,Asociación Popular de Ahorros y Préstamos,58.1,61.9
