date,time,entidad,compra,venta
2026-04-11,2026-04-11T12:57:27Z,Asociación Romana,58.8,
2026-04-11,2026-04-11T12:57:27Z,Panora Exchange,59.3,60.349999999999994
2026-04-11,2026-04-11T12:57:27Z,Moneycorps,59.25,60.5
2026-04-11,2026-04-11T12:57:27Z,Cambio Extranjero,,60.5
2026-04-11,2026-04-11T12:57:27Z,RM,59.6,60.5
2026-04-11,2026-04-11T12:57:27Z,SCT,59.3,60.7
2026-04-11,2026-04-11T12:57:27Z,Gamelin,59.4,61.05
2026-04-11,2026-04-11T12:57:27Z,Taveras,60.5,61.25
2026-04-11,2026-04-11T12:57:27Z,Banco Unión,58.25,61.25
2026-04-11,2026-04-11T12:57:27Z,Motor Crédito,59.2,61.25
2026-04-11,2026-04-11T12:57:27Z,Bonanza Banco,58.75,61.4
2026-04-11,2026-04-11T12:57:27Z,Asociación Cibao de Ahorros y Préstamos,58.5,61.5
2026-04-11,2026-04-11T12:57:27Z,Banreservas,59,61.5
2026-04-11,2026-04-11T12:57:27Z,Abonap,58.49,61.64
2026-04-11,2026-04-11T12:57:27Z,Asociación La Nacional de Ahorros y Préstamos,58.3,61.8
2026-04-11,2026-04-11T12:57:27Z,Banco Caribe,58.5,61.849999999999994
2026-04-11,2026-04-11T12:57:27Z,Asociación Duarte,58.4,61.9
2026-04-11,2026-04-11T12:57:27Z,Banco BHD,58.4,61.9
2026-04-11,2026-04-11T12:57:27Z,Banco Lafise,58.4,61.9
2026-04-11,2026-04-11T12:57:27Z,Banesco,58.3,61.9
2026-04-11,2026-04-11T12:57:27Z,Asociación Peravia de Ahorros y Préstamos,58.4,61.9
2026-04-11,2026-04-11T12:57:27Z,Asociación Popular de Ahorros y Préstamos,58.1,61.9
