date,time,entidad,compra,venta
2026-07-05,2026-07-05T11:29:19Z,Cambio Extranjero,58.9,
2026-07-05,2026-07-05T11:29:19Z,Asociación Romana,58,
2026-07-05,2026-07-05T11:29:19Z,Moneycorps,58.5,59.5
2026-07-05,2026-07-05T11:29:19Z,Panora Exchange,58.5,59.5
2026-07-05,2026-07-05T11:29:19Z,Taveras,58.8,59.6
2026-07-05,2026-07-05T11:29:19Z,SCT,58.5,59.6
2026-07-05,2026-07-05T11:29:19Z,RM,58.8,59.7
2026-07-05,2026-07-05T11:29:19Z,Gamelin,58.7,59.75
2026-07-05,2026-07-05T11:29:19Z,Motor Crédito,58.6,60.2
2026-07-05,2026-07-05T11:29:19Z,Banco Unión,58.5,60.25
2026-07-05,2026-07-05T11:29:19Z,Bonanza Banco,58.5,60.5
2026-07-05,2026-07-05T11:29:19Z,Asociación Cibao de Ahorros y Préstamos,57.5,60.75
2026-07-05,2026-07-05T11:29:19Z,Banreservas,57.75,60.75
2026-07-05,2026-07-05T11:29:19Z,Banco Caribe,58.25,60.75
2026-07-05,2026-07-05T11:29:19Z,Banco Lafise,57.5,60.8
2026-07-05,2026-07-05T11:29:19Z,Asociación La Nacional de Ahorros y Préstamos,57.8,60.8
2026-07-05,2026-07-05T11:29:19Z,Asociación Popular de Ahorros y Préstamos,58,60.8
2026-07-05,2026-07-05T11:29:19Z,Abonap,57.75,60.809999999999995
2026-07-05,2026-07-05T11:29:19Z,Banesco,57.5,60.849999999999994
2026-07-05,2026-07-05T11:29:19Z,Banco BHD,57.05,60.9
2026-07-05,2026-07-05T11:29:19Z,Asociación Peravia de Ahorros y Préstamos,56.949999999999996,60.9
