date,time,entidad,compra,venta
2026-08-13,2026-08-13T13:59:27Z,Cambio Extranjero,58.349999999999994,
2026-08-13,2026-08-13T13:59:27Z,Asociación Romana,57.5,
2026-08-13,2026-08-13T13:59:27Z,Moneycorps,58.25,58.7
2026-08-13,2026-08-13T13:59:27Z,SCT,58.2,58.7
2026-08-13,2026-08-13T13:59:27Z,Taveras,58.3,58.7
2026-08-13,2026-08-13T13:59:27Z,Panora Exchange,58.2,58.7
2026-08-13,2026-08-13T13:59:27Z,RM,58.349999999999994,58.75
2026-08-13,2026-08-13T13:59:27Z,Gamelin,58,58.8
2026-08-13,2026-08-13T13:59:27Z,Motor Crédito,57.8,59.5
2026-08-13,2026-08-13T13:59:27Z,Banco BHD,55.9,59.7
2026-08-13,2026-08-13T13:59:27Z,Banco Unión,57.75,59.75
2026-08-13,2026-08-13T13:59:27Z,Asociación La Nacional de Ahorros y Préstamos,56.8,59.8
2026-08-13,2026-08-13T13:59:27Z,Banco Lafise,56.5,59.8
2026-08-13,2026-08-13T13:59:27Z,Bonanza Banco,57.8,59.8
2026-08-13,2026-08-13T13:59:27Z,Banreservas,56.4,59.9
2026-08-13,2026-08-13T13:59:27Z,Banesco,56.5,59.9
2026-08-13,2026-08-13T13:59:27Z,Asociación Cibao de Ahorros y Préstamos,56.9,59.9
