date,time,entidad,compra,venta
2026-07-24,2026-07-24T11:39:57Z,Cambio Extranjero,57.5,
2026-07-24,2026-07-24T11:39:57Z,Asociación Romana,57.3,
2026-07-24,2026-07-24T11:39:57Z,Moneycorps,57.8,58.6
2026-07-24,2026-07-24T11:39:57Z,Taveras,57.7,58.6
2026-07-24,2026-07-24T11:39:57Z,RM,58.3,58.7
2026-07-24,2026-07-24T11:39:57Z,Gamelin,58,58.8
2026-07-24,2026-07-24T11:39:57Z,SCT,58,58.8
2026-07-24,2026-07-24T11:39:57Z,Panora Exchange,58,58.8
2026-07-24,2026-07-24T11:39:57Z,Banco Unión,57.7,59.5
2026-07-24,2026-07-24T11:39:57Z,Motor Crédito,57.8,59.5
2026-07-24,2026-07-24T11:39:57Z,Banco BHD,55.849999999999994,59.8
2026-07-24,2026-07-24T11:39:57Z,Bonanza Banco,57.8,59.8
2026-07-24,2026-07-24T11:39:57Z,Banreservas,56.5,60
2026-07-24,2026-07-24T11:39:57Z,Banco Lafise,56.7,60
2026-07-24,2026-07-24T11:39:57Z,Asociación Cibao de Ahorros y Préstamos,56.6,60
2026-07-24,2026-07-24T11:39:57Z,Banesco,56.8,60
2026-07-24,2026-07-24T11:39:57Z,Asociación La Nacional de Ahorros y Préstamos,56.6,60
2026-07-24,2026-07-24T11:39:57Z,Asociación Popular de Ahorros y Préstamos,56.6,60
2026-07-24,2026-07-24T11:39:57Z,Asociación Peravia de Ahorros y Préstamos,56.8,60.949999999999996
