date,time,entidad,compra,venta
2026-07-23,2026-07-23T11:48:41Z,Cambio Extranjero,58,
2026-07-23,2026-07-23T11:48:41Z,Asociación Romana,57.8,
2026-07-23,2026-07-23T11:48:41Z,Taveras,57.7,58.6
2026-07-23,2026-07-23T11:48:41Z,RM,58.3,58.7
2026-07-23,2026-07-23T11:48:41Z,Panora Exchange,57.9,58.7
2026-07-23,2026-07-23T11:48:41Z,Moneycorps,58.1,58.8
2026-07-23,2026-07-23T11:48:41Z,Gamelin,58,58.8
2026-07-23,2026-07-23T11:48:41Z,SCT,58.2,58.9
2026-07-23,2026-07-23T11:48:41Z,Banco Unión,57.7,59.5
2026-07-23,2026-07-23T11:48:41Z,Motor Crédito,57.8,59.5
2026-07-23,2026-07-23T11:48:41Z,Bonanza Banco,57.8,59.9
2026-07-23,2026-07-23T11:48:41Z,Asociación La Nacional de Ahorros y Préstamos,56.8,60
2026-07-23,2026-07-23T11:48:41Z,Banreservas,56.5,60
2026-07-23,2026-07-23T11:48:41Z,Banco BHD,56.05,60
2026-07-23,2026-07-23T11:48:41Z,Banesco,56.8,60
2026-07-23,2026-07-23T11:48:41Z,Asociación Cibao de Ahorros y Préstamos,56.6,60
2026-07-23,2026-07-23T11:48:41Z,Asociación Popular de Ahorros y Préstamos,56.6,60
2026-07-23,2026-07-23T11:48:41Z,Banco Lafise,56.949999999999996,60.25
2026-07-23,2026-07-23T11:48:41Z,Asociación Peravia de Ahorros y Préstamos,56.8,60.949999999999996
