date,time,entidad,compra,venta
2026-05-30,2026-05-30T13:27:25Z,Cambio Extranjero,58.1,
2026-05-30,2026-05-30T13:27:25Z,Asociación Romana,57.3,
2026-05-30,2026-05-30T13:27:25Z,Moneycorps,58,58.9
2026-05-30,2026-05-30T13:27:25Z,RM,58.1,59
2026-05-30,2026-05-30T13:27:25Z,SCT,57.8,59
2026-05-30,2026-05-30T13:27:25Z,Gamelin,58,59
2026-05-30,2026-05-30T13:27:25Z,Panora Exchange,58,59.1
2026-05-30,2026-05-30T13:27:25Z,Taveras,58.5,59.3
2026-05-30,2026-05-30T13:27:25Z,Asociación Cibao de Ahorros y Préstamos,56.5,59.5
2026-05-30,2026-05-30T13:27:25Z,Banco Unión,57,59.75
2026-05-30,2026-05-30T13:27:25Z,Motor Crédito,57.849999999999994,59.75
2026-05-30,2026-05-30T13:27:25Z,Abonap,56.78,59.99
2026-05-30,2026-05-30T13:27:25Z,Banco Lafise,56.5,60
2026-05-30,2026-05-30T13:27:25Z,Banreservas,56.5,60
2026-05-30,2026-05-30T13:27:25Z,Bonanza Banco,57.5,60
2026-05-30,2026-05-30T13:27:25Z,Asociación La Nacional de Ahorros y Préstamos,57,60
2026-05-30,2026-05-30T13:27:25Z,Banesco,57,60
2026-05-30,2026-05-30T13:27:25Z,Banco Caribe,57,60
2026-05-30,2026-05-30T13:27:25Z,Asociación Popular de Ahorros y Préstamos,57,60
2026-05-30,2026-05-30T13:27:25Z,Banco BHD,56.7,60.2
2026-05-30,2026-05-30T13:27:25Z,Asociación Peravia de Ahorros y Préstamos,57,60.5
