date,time,entidad,compra,venta
2026-06-27,2026-06-27T11:26:46Z,Cambio Extranjero,59,
2026-06-27,2026-06-27T11:26:46Z,Asociación Romana,57.65,
2026-06-27,2026-06-27T11:26:46Z,Abonap,57.01,60.14
2026-06-27,2026-06-27T11:26:46Z,Banco Caribe,58.25,60.25
2026-06-27,2026-06-27T11:26:46Z,Moneycorps,59.4,60.4
2026-06-27,2026-06-27T11:26:46Z,SCT,59.5,60.5
2026-06-27,2026-06-27T11:26:46Z,Taveras,59.5,60.5
2026-06-27,2026-06-27T11:26:46Z,RM,59.5,60.5
2026-06-27,2026-06-27T11:26:46Z,Panora Exchange,59,60.5
2026-06-27,2026-06-27T11:26:46Z,Motor Crédito,59.25,60.55
2026-06-27,2026-06-27T11:26:46Z,Gamelin,59.5,60.6
2026-06-27,2026-06-27T11:26:46Z,Bonanza Banco,59,60.75
2026-06-27,2026-06-27T11:26:46Z,Banco Unión,58.5,60.75
2026-06-27,2026-06-27T11:26:46Z,Banreservas,57.75,60.75
2026-06-27,2026-06-27T11:26:46Z,Banco Lafise,57.8,60.8
2026-06-27,2026-06-27T11:26:46Z,Asociación Popular de Ahorros y Préstamos,58,60.8
2026-06-27,2026-06-27T11:26:46Z,Banesco,57.5,60.849999999999994
2026-06-27,2026-06-27T11:26:46Z,Asociación Cibao de Ahorros y Préstamos,59,60.9
2026-06-27,2026-06-27T11:26:46Z,Banco BHD,57.05,60.9
2026-06-27,2026-06-27T11:26:46Z,Asociación La Nacional de Ahorros y Préstamos,59,60.9
2026-06-27,2026-06-27T11:26:46Z,Asociación Peravia de Ahorros y Préstamos,56.949999999999996,60.9
