date,time,entidad,compra,venta
2026-05-08,2026-05-08T13:45:25Z,Asociación Romana,58.3,
2026-05-08,2026-05-08T13:45:25Z,Moneycorps,59,59.65
2026-05-08,2026-05-08T13:45:25Z,Cambio Extranjero,58.8,59.65
2026-05-08,2026-05-08T13:45:25Z,RM,59,59.7
2026-05-08,2026-05-08T13:45:25Z,Gamelin,59,59.8
2026-05-08,2026-05-08T13:45:25Z,Panora Exchange,58.75,59.9
2026-05-08,2026-05-08T13:45:25Z,SCT,59,60
2026-05-08,2026-05-08T13:45:25Z,Taveras,59.25,60
2026-05-08,2026-05-08T13:45:25Z,Motor Crédito,58.65,60.5
2026-05-08,2026-05-08T13:45:25Z,Bonanza Banco,58.5,60.8
2026-05-08,2026-05-08T13:45:25Z,Banco Unión,58.1,60.9
2026-05-08,2026-05-08T13:45:25Z,Asociación Cibao de Ahorros y Préstamos,58,61
2026-05-08,2026-05-08T13:45:25Z,Banco BHD,57.3,61
2026-05-08,2026-05-08T13:45:25Z,Banco Lafise,57.5,61
2026-05-08,2026-05-08T13:45:25Z,Banreservas,58,61
2026-05-08,2026-05-08T13:45:25Z,Banesco,58,61
2026-05-08,2026-05-08T13:45:25Z,Banco Caribe,58.3,61
2026-05-08,2026-05-08T13:45:25Z,Asociación La Nacional de Ahorros y Préstamos,58.3,61
2026-05-08,2026-05-08T13:45:25Z,Asociación Popular de Ahorros y Préstamos,58,61
2026-05-08,2026-05-08T13:45:25Z,Abonap,58.01,61.14
2026-05-08,2026-05-08T13:45:25Z,Asociación Peravia de Ahorros y Préstamos,58,61.2
