date,time,entidad,compra,venta
2026-07-08,2026-07-08T11:46:45Z,Asociación Romana,58,
2026-07-08,2026-07-08T11:46:45Z,Cambio Extranjero,58.1,
2026-07-08,2026-07-08T11:46:45Z,Panora Exchange,58.6,59.3
2026-07-08,2026-07-08T11:46:45Z,Moneycorps,58.5,59.5
2026-07-08,2026-07-08T11:46:45Z,RM,58.6,59.5
2026-07-08,2026-07-08T11:46:45Z,Gamelin,58.6,59.5
2026-07-08,2026-07-08T11:46:45Z,Taveras,58.6,59.6
2026-07-08,2026-07-08T11:46:45Z,SCT,58.7,59.8
2026-07-08,2026-07-08T11:46:45Z,Motor Crédito,58.6,60.2
2026-07-08,2026-07-08T11:46:45Z,Banco Unión,58.5,60.25
2026-07-08,2026-07-08T11:46:45Z,Bonanza Banco,58.5,60.5
2026-07-08,2026-07-08T11:46:45Z,Asociación Cibao de Ahorros y Préstamos,57.5,60.75
2026-07-08,2026-07-08T11:46:45Z,Banreservas,57.75,60.75
2026-07-08,2026-07-08T11:46:45Z,Banco Caribe,57.75,60.75
2026-07-08,2026-07-08T11:46:45Z,Abonap,57.56,60.790000000000006
2026-07-08,2026-07-08T11:46:45Z,Asociación La Nacional de Ahorros y Préstamos,57.8,60.8
2026-07-08,2026-07-08T11:46:45Z,Banco Lafise,57.5,60.8
2026-07-08,2026-07-08T11:46:45Z,Asociación Popular de Ahorros y Préstamos,58,60.8
2026-07-08,2026-07-08T11:46:45Z,Banesco,57.5,60.849999999999994
2026-07-08,2026-07-08T11:46:45Z,Banco BHD,57.05,60.9
2026-07-08,2026-07-08T11:46:45Z,Asociación Peravia de Ahorros y Préstamos,56.8,60.949999999999996
