date,time,entidad,compra,venta
2026-08-20,2026-08-20T12:27:47Z,Cambio Extranjero,58.5,
2026-08-20,2026-08-20T12:27:47Z,Asociación Romana,57.8,
2026-08-20,2026-08-20T12:27:47Z,RM,58.7,59.05
2026-08-20,2026-08-20T12:27:47Z,Moneycorps,58.449999999999996,59.1
2026-08-20,2026-08-20T12:27:47Z,Taveras,58.5,59.15
2026-08-20,2026-08-20T12:27:47Z,Gamelin,58.5,59.15
2026-08-20,2026-08-20T12:27:47Z,Panora Exchange,58.4,59.2
2026-08-20,2026-08-20T12:27:47Z,SCT,58.5,59.3
2026-08-20,2026-08-20T12:27:47Z,Banco Unión,57.7,59.7
2026-08-20,2026-08-20T12:27:47Z,Bonanza Banco,57.8,59.8
2026-08-20,2026-08-20T12:27:47Z,Motor Crédito,57.9,59.8
2026-08-20,2026-08-20T12:27:47Z,Banco BHD,56.1,59.9
2026-08-20,2026-08-20T12:27:47Z,Banreservas,56.4,59.9
2026-08-20,2026-08-20T12:27:47Z,Banco Lafise,56.6,59.9
2026-08-20,2026-08-20T12:27:47Z,Banesco,56.5,59.9
2026-08-20,2026-08-20T12:27:47Z,Asociación Cibao de Ahorros y Préstamos,57.5,59.9
2026-08-20,2026-08-20T12:27:47Z,Asociación La Nacional de Ahorros y Préstamos,57.5,59.9
