date,time,entidad,compra,venta
2026-09-14,2026-09-14T14:36:05Z,Cambio Extranjero,58.5,
2026-09-14,2026-09-14T14:36:05Z,Asociación Romana,57.949999999999996,
2026-09-14,2026-09-14T14:36:05Z,Panora Exchange,58.9,59.4
2026-09-14,2026-09-14T14:36:05Z,SCT,58.8,59.4
2026-09-14,2026-09-14T14:36:05Z,Moneycorps,58.7,59.449999999999996
2026-09-14,2026-09-14T14:36:05Z,RM,59,59.5
2026-09-14,2026-09-14T14:36:05Z,Gamelin,58.75,59.5
2026-09-14,2026-09-14T14:36:05Z,Taveras,59,59.5
2026-09-14,2026-09-14T14:36:05Z,Bonanza Banco,58.1,59.8
2026-09-14,2026-09-14T14:36:05Z,Motor Crédito,57.9,59.8
2026-09-14,2026-09-14T14:36:05Z,Banco BHD,56,59.9
2026-09-14,2026-09-14T14:36:05Z,Banreservas,56.4,59.9
2026-09-14,2026-09-14T14:36:05Z,Asociación La Nacional de Ahorros y Préstamos,57,59.9
2026-09-14,2026-09-14T14:36:05Z,Banco Lafise,56.6,59.9
2026-09-14,2026-09-14T14:36:05Z,Banesco,56.5,59.9
2026-09-14,2026-09-14T14:36:05Z,Asociación Peravia de Ahorros y Préstamos,56.2,59.9
2026-09-14,2026-09-14T14:36:05Z,Asociación Cibao de Ahorros y Préstamos,58.05,60.05
