date,time,entidad,compra,venta
2026-03-25,2026-03-25T12:57:40Z,Asociación Romana,58.8,
2026-03-25,2026-03-25T12:57:40Z,Cambio Extranjero,58.5,59.9
2026-03-25,2026-03-25T12:57:40Z,Panora Exchange,58,60.5
2026-03-25,2026-03-25T12:57:40Z,Capla,58.25,61
2026-03-25,2026-03-25T12:57:40Z,SCT,59,61
2026-03-25,2026-03-25T12:57:40Z,Moneycorps,59.5,61
2026-03-25,2026-03-25T12:57:40Z,Asociación Cibao de Ahorros y Préstamos,57.5,61
2026-03-25,2026-03-25T12:57:40Z,Banco BHD,57.5,61
2026-03-25,2026-03-25T12:57:40Z,Banco Lafise,57.5,61
2026-03-25,2026-03-25T12:57:40Z,Banco Unión,57.5,61
2026-03-25,2026-03-25T12:57:40Z,Asociación La Nacional de Ahorros y Préstamos,57.5,61
2026-03-25,2026-03-25T12:57:40Z,Asociación Duarte,59,61
2026-03-25,2026-03-25T12:57:40Z,Banesco,57.7,61
2026-03-25,2026-03-25T12:57:40Z,Motor Crédito,58.6,61
2026-03-25,2026-03-25T12:57:40Z,Gamelin,59.5,61.2
2026-03-25,2026-03-25T12:57:40Z,Banreservas,58.75,61.25
2026-03-25,2026-03-25T12:57:40Z,Banco Caribe,58.75,61.25
2026-03-25,2026-03-25T12:57:40Z,Bonanza Banco,58,61.349999999999994
2026-03-25,2026-03-25T12:57:40Z,Asociación Peravia de Ahorros y Préstamos,58.5,61.4
2026-03-25,2026-03-25T12:57:40Z,Asociación Popular de Ahorros y Préstamos,57.5,61.5
2026-03-25,2026-03-25T12:57:40Z,Abonap,58.5,61.51
2026-03-25,2026-03-25T12:57:40Z,RM,60.3,61.7
2026-03-25,2026-03-25T12:57:40Z,Taveras,60.1,61.9
