date,time,entidad,compra,venta
2026-08-06,2026-08-06T12:00:59Z,Cambio Extranjero,58.05,
2026-08-06,2026-08-06T12:00:59Z,Asociación Romana,57.5,
2026-08-06,2026-08-06T12:00:59Z,Panora Exchange,58,58.55
2026-08-06,2026-08-06T12:00:59Z,Taveras,58.1,58.6
2026-08-06,2026-08-06T12:00:59Z,RM,58.25,58.6
2026-08-06,2026-08-06T12:00:59Z,SCT,58,58.6
2026-08-06,2026-08-06T12:00:59Z,Moneycorps,58,58.7
2026-08-06,2026-08-06T12:00:59Z,Gamelin,58,58.8
2026-08-06,2026-08-06T12:00:59Z,Banco Unión,57.5,59.5
2026-08-06,2026-08-06T12:00:59Z,Asociación Cibao de Ahorros y Préstamos,57,59.5
2026-08-06,2026-08-06T12:00:59Z,Motor Crédito,57.8,59.5
2026-08-06,2026-08-06T12:00:59Z,Banco BHD,55.9,59.7
2026-08-06,2026-08-06T12:00:59Z,Asociación La Nacional de Ahorros y Préstamos,56.8,59.8
2026-08-06,2026-08-06T12:00:59Z,Bonanza Banco,57.8,59.8
2026-08-06,2026-08-06T12:00:59Z,Banreservas,56.4,59.9
2026-08-06,2026-08-06T12:00:59Z,Banesco,56.5,59.9
2026-08-06,2026-08-06T12:00:59Z,Banco Lafise,56.7,60
