date,time,entidad,compra,venta
2026-09-11,2026-09-11T13:37:31Z,Cambio Extranjero,58.4,
2026-09-11,2026-09-11T13:37:31Z,Asociación Romana,57.949999999999996,
2026-09-11,2026-09-11T13:37:31Z,RM,58.7,59.1
2026-09-11,2026-09-11T13:37:31Z,Taveras,58.5,59.15
2026-09-11,2026-09-11T13:37:31Z,SCT,58.6,59.3
2026-09-11,2026-09-11T13:37:31Z,Moneycorps,58.6,59.349999999999994
2026-09-11,2026-09-11T13:37:31Z,Gamelin,58.75,59.5
2026-09-11,2026-09-11T13:37:31Z,Panora Exchange,58.9,59.5
2026-09-11,2026-09-11T13:37:31Z,Bonanza Banco,58.1,59.8
2026-09-11,2026-09-11T13:37:31Z,Motor Crédito,57.9,59.8
2026-09-11,2026-09-11T13:37:31Z,Banco BHD,56,59.9
2026-09-11,2026-09-11T13:37:31Z,Banreservas,56.4,59.9
2026-09-11,2026-09-11T13:37:31Z,Asociación La Nacional de Ahorros y Préstamos,57,59.9
2026-09-11,2026-09-11T13:37:31Z,Banco Lafise,56.6,59.9
2026-09-11,2026-09-11T13:37:31Z,Banesco,56.5,59.9
2026-09-11,2026-09-11T13:37:31Z,Asociación Cibao de Ahorros y Préstamos,57.9,59.9
2026-09-11,2026-09-11T13:37:31Z,Asociación Peravia de Ahorros y Préstamos,56.2,59.9
