date,time,entidad,compra,venta
2026-04-28,2026-04-28T13:35:47Z,Cambio Extranjero,58.7,
2026-04-28,2026-04-28T13:35:47Z,Asociación Romana,58.2,
2026-04-28,2026-04-28T13:35:47Z,Moneycorps,59,59.75
2026-04-28,2026-04-28T13:35:47Z,Taveras,59.1,59.75
2026-04-28,2026-04-28T13:35:47Z,RM,59,59.849999999999994
2026-04-28,2026-04-28T13:35:47Z,Panora Exchange,59.1,60
2026-04-28,2026-04-28T13:35:47Z,Gamelin,59,60
2026-04-28,2026-04-28T13:35:47Z,SCT,59.2,60.3
2026-04-28,2026-04-28T13:35:47Z,Motor Crédito,58.65,60.5
2026-04-28,2026-04-28T13:35:47Z,Asociación Cibao de Ahorros y Préstamos,58,61
2026-04-28,2026-04-28T13:35:47Z,Bonanza Banco,58.5,61
2026-04-28,2026-04-28T13:35:47Z,Banreservas,58,61
2026-04-28,2026-04-28T13:35:47Z,Asociación Peravia de Ahorros y Préstamos,58,61.2
2026-04-28,2026-04-28T13:35:47Z,Banco Caribe,58.5,61.25
2026-04-28,2026-04-28T13:35:47Z,Abonap,57.97,61.28
2026-04-28,2026-04-28T13:35:47Z,Banco BHD,57.7,61.4
2026-04-28,2026-04-28T13:35:47Z,Banco Lafise,57.9,61.4
2026-04-28,2026-04-28T13:35:47Z,Banesco,58,61.4
2026-04-28,2026-04-28T13:35:47Z,Asociación La Nacional de Ahorros y Préstamos,58,61.4
2026-04-28,2026-04-28T13:35:47Z,Asociación Popular de Ahorros y Préstamos,57.75,61.4
2026-04-28,2026-04-28T13:35:47Z,Banco Unión,58.5,61.5
