date,time,entidad,compra,venta
2026-04-08,2026-04-08T14:45:23Z,Asociación Romana,59.6,
2026-04-08,2026-04-08T14:45:23Z,Panora Exchange,60.1,61
2026-04-08,2026-04-08T14:45:23Z,RM,60.2,61.1
2026-04-08,2026-04-08T14:45:23Z,Cambio Extranjero,60.55,61.15
2026-04-08,2026-04-08T14:45:23Z,Moneycorps,60.3,61.15
2026-04-08,2026-04-08T14:45:23Z,Taveras,60.5,61.25
2026-04-08,2026-04-08T14:45:23Z,Gamelin,60.2,61.5
2026-04-08,2026-04-08T14:45:23Z,SCT,60.2,61.5
2026-04-08,2026-04-08T14:45:23Z,Motor Crédito,59.2,61.5
2026-04-08,2026-04-08T14:45:23Z,Bonanza Banco,59.8,61.7
2026-04-08,2026-04-08T14:45:23Z,Banco Unión,59,61.75
2026-04-08,2026-04-08T14:45:23Z,Asociación La Nacional de Ahorros y Préstamos,58.3,61.8
2026-04-08,2026-04-08T14:45:23Z,Asociación Cibao de Ahorros y Préstamos,59,61.849999999999994
2026-04-08,2026-04-08T14:45:23Z,Banreservas,59.349999999999994,61.849999999999994
2026-04-08,2026-04-08T14:45:23Z,Banco Caribe,59,61.849999999999994
2026-04-08,2026-04-08T14:45:23Z,Banco BHD,58.4,61.9
2026-04-08,2026-04-08T14:45:23Z,Banco Lafise,58.4,61.9
2026-04-08,2026-04-08T14:45:23Z,Asociación Peravia de Ahorros y Préstamos,58.4,61.9
2026-04-08,2026-04-08T14:45:23Z,Abonap,58.760000000000005,61.9
2026-04-08,2026-04-08T14:45:23Z,Asociación Duarte,58.4,61.9
2026-04-08,2026-04-08T14:45:23Z,Banesco,58.3,61.9
2026-04-08,2026-04-08T14:45:23Z,Asociación Popular de Ahorros y Préstamos,58.1,61.9
