date,time,entidad,compra,venta
2026-03-31,2026-03-31T13:05:51Z,Asociación Romana,59.5,
2026-03-31,2026-03-31T13:05:51Z,Cambio Extranjero,,61
2026-03-31,2026-03-31T13:05:51Z,Moneycorps,60,61.15
2026-03-31,2026-03-31T13:05:51Z,Gamelin,60,61.2
2026-03-31,2026-03-31T13:05:51Z,Motor Crédito,58.9,61.2
2026-03-31,2026-03-31T13:05:51Z,Banco Unión,58.5,61.25
2026-03-31,2026-03-31T13:05:51Z,Asociación Peravia de Ahorros y Préstamos,57.5,61.25
2026-03-31,2026-03-31T13:05:51Z,SCT,59.8,61.3
2026-03-31,2026-03-31T13:05:51Z,Taveras,60.5,61.5
2026-03-31,2026-03-31T13:05:51Z,RM,59.5,61.5
2026-03-31,2026-03-31T13:05:51Z,Panora Exchange,60.15,61.5
2026-03-31,2026-03-31T13:05:51Z,Bonanza Banco,59.6,61.5
2026-03-31,2026-03-31T13:05:51Z,Banco Caribe,58.9,61.5
2026-03-31,2026-03-31T13:05:51Z,Abonap,58.290000000000006,61.68
2026-03-31,2026-03-31T13:05:51Z,Asociación Cibao de Ahorros y Préstamos,58.2,61.7
2026-03-31,2026-03-31T13:05:51Z,Banreservas,59.2,61.7
2026-03-31,2026-03-31T13:05:51Z,Asociación Duarte,58.2,61.7
2026-03-31,2026-03-31T13:05:51Z,Asociación Popular de Ahorros y Préstamos,57.5,61.75
2026-03-31,2026-03-31T13:05:51Z,Banco BHD,58.3,61.8
2026-03-31,2026-03-31T13:05:51Z,Banco Lafise,58.3,61.8
2026-03-31,2026-03-31T13:05:51Z,Asociación La Nacional de Ahorros y Préstamos,58.3,61.8
2026-03-31,2026-03-31T13:05:51Z,Banesco,58,62
