date,time,entidad,compra,venta
2026-05-21,2026-05-21T15:22:57Z,Cambio Extranjero,59.1,
2026-05-21,2026-05-21T15:22:57Z,Asociación Romana,58.6,
2026-05-21,2026-05-21T15:22:57Z,Panora Exchange,58.9,59.5
2026-05-21,2026-05-21T15:22:57Z,RM,59,59.5
2026-05-21,2026-05-21T15:22:57Z,Taveras,59,59.5
2026-05-21,2026-05-21T15:22:57Z,Moneycorps,58.9,59.7
2026-05-21,2026-05-21T15:22:57Z,Gamelin,59,59.75
2026-05-21,2026-05-21T15:22:57Z,SCT,58.9,59.8
2026-05-21,2026-05-21T15:22:57Z,Asociación Cibao de Ahorros y Préstamos,57.5,60.5
2026-05-21,2026-05-21T15:22:57Z,Bonanza Banco,58.4,60.5
2026-05-21,2026-05-21T15:22:57Z,Banco Unión,58.5,60.5
2026-05-21,2026-05-21T15:22:57Z,Banreservas,57.5,60.5
2026-05-21,2026-05-21T15:22:57Z,Banco Caribe,58,60.5
2026-05-21,2026-05-21T15:22:57Z,Motor Crédito,58.65,60.5
2026-05-21,2026-05-21T15:22:57Z,Abonap,57.49,60.58
2026-05-21,2026-05-21T15:22:57Z,Banco BHD,57.1,60.6
2026-05-21,2026-05-21T15:22:57Z,Asociación La Nacional de Ahorros y Préstamos,57.5,60.6
2026-05-21,2026-05-21T15:22:57Z,Banesco,57.8,60.6
2026-05-21,2026-05-21T15:22:57Z,Asociación Popular de Ahorros y Préstamos,57.5,60.6
2026-05-21,2026-05-21T15:22:57Z,Banco Lafise,58.3,60.8
2026-05-21,2026-05-21T15:22:57Z,Asociación Peravia de Ahorros y Préstamos,57.1,60.949999999999996
