date,time,entidad,compra,venta
2026-04-09,2026-04-09T13:27:16Z,Asociación Romana,59.6,
2026-04-09,2026-04-09T13:27:16Z,Moneycorps,60,61
2026-04-09,2026-04-09T13:27:16Z,Panora Exchange,59.55,61
2026-04-09,2026-04-09T13:27:16Z,Cambio Extranjero,,61.05
2026-04-09,2026-04-09T13:27:16Z,Gamelin,59.8,61.05
2026-04-09,2026-04-09T13:27:16Z,SCT,59.7,61.1
2026-04-09,2026-04-09T13:27:16Z,RM,60.2,61.1
2026-04-09,2026-04-09T13:27:16Z,Taveras,60.5,61.25
2026-04-09,2026-04-09T13:27:16Z,Bonanza Banco,59.25,61.5
2026-04-09,2026-04-09T13:27:16Z,Banreservas,59,61.5
2026-04-09,2026-04-09T13:27:16Z,Motor Crédito,59.2,61.5
2026-04-09,2026-04-09T13:27:16Z,Banco Unión,59,61.75
2026-04-09,2026-04-09T13:27:16Z,Asociación La Nacional de Ahorros y Préstamos,58.3,61.8
2026-04-09,2026-04-09T13:27:16Z,Asociación Cibao de Ahorros y Préstamos,59,61.849999999999994
2026-04-09,2026-04-09T13:27:16Z,Banco Caribe,59,61.849999999999994
2026-04-09,2026-04-09T13:27:16Z,Banco BHD,58.4,61.9
2026-04-09,2026-04-09T13:27:16Z,Banco Lafise,58.4,61.9
2026-04-09,2026-04-09T13:27:16Z,Abonap,58.760000000000005,61.9
2026-04-09,2026-04-09T13:27:16Z,Banesco,58.3,61.9
2026-04-09,2026-04-09T13:27:16Z,Asociación Duarte,58.4,61.9
2026-04-09,2026-04-09T13:27:16Z,Asociación Peravia de Ahorros y Préstamos,58.4,61.9
2026-04-09,2026-04-09T13:27:16Z,Asociación Popular de Ahorros y Préstamos,58.1,61.9
