date,time,entidad,compra,venta
2026-06-09,2026-06-09T14:01:06Z,Cambio Extranjero,58.2,
2026-06-09,2026-06-09T14:01:06Z,Asociación Romana,57.6,
2026-06-09,2026-06-09T14:01:06Z,Taveras,58.2,58.8
2026-06-09,2026-06-09T14:01:06Z,Moneycorps,58.15,58.849999999999994
2026-06-09,2026-06-09T14:01:06Z,RM,58.2,59
2026-06-09,2026-06-09T14:01:06Z,Gamelin,58.15,59.1
2026-06-09,2026-06-09T14:01:06Z,SCT,58.3,59.3
2026-06-09,2026-06-09T14:01:06Z,Panora Exchange,58.25,59.3
2026-06-09,2026-06-09T14:01:06Z,Asociación Peravia de Ahorros y Préstamos,56.6,59.5
2026-06-09,2026-06-09T14:01:06Z,Banco Unión,57.5,59.7
2026-06-09,2026-06-09T14:01:06Z,Motor Crédito,57.849999999999994,59.75
2026-06-09,2026-06-09T14:01:06Z,Asociación Cibao de Ahorros y Préstamos,57,60
2026-06-09,2026-06-09T14:01:06Z,Banco Lafise,56.5,60
2026-06-09,2026-06-09T14:01:06Z,Bonanza Banco,57.5,60
2026-06-09,2026-06-09T14:01:06Z,Banreservas,56.5,60
2026-06-09,2026-06-09T14:01:06Z,Asociación La Nacional de Ahorros y Préstamos,57,60
2026-06-09,2026-06-09T14:01:06Z,Banesco,57,60
2026-06-09,2026-06-09T14:01:06Z,Banco Caribe,57,60
2026-06-09,2026-06-09T14:01:06Z,Asociación Popular de Ahorros y Préstamos,57,60
2026-06-09,2026-06-09T14:01:06Z,Abonap,56.83,60.05
2026-06-09,2026-06-09T14:01:06Z,Banco BHD,56.7,60.2
