date,time,entidad,compra,venta
2026-07-30,2026-07-30T11:48:53Z,Cambio Extranjero,58,
2026-07-30,2026-07-30T11:48:53Z,Asociación Romana,57.3,
2026-07-30,2026-07-30T11:48:53Z,Panora Exchange,58,58.55
2026-07-30,2026-07-30T11:48:53Z,RM,58.25,58.6
2026-07-30,2026-07-30T11:48:53Z,Taveras,58,58.6
2026-07-30,2026-07-30T11:48:53Z,Moneycorps,58,58.7
2026-07-30,2026-07-30T11:48:53Z,SCT,58.2,58.8
2026-07-30,2026-07-30T11:48:53Z,Gamelin,58,58.8
2026-07-30,2026-07-30T11:48:53Z,Banco Unión,57.5,59.5
2026-07-30,2026-07-30T11:48:53Z,Asociación Cibao de Ahorros y Préstamos,56.5,59.5
2026-07-30,2026-07-30T11:48:53Z,Asociación La Nacional de Ahorros y Préstamos,56.6,59.5
2026-07-30,2026-07-30T11:48:53Z,Motor Crédito,57.8,59.5
2026-07-30,2026-07-30T11:48:53Z,Banco BHD,56,59.8
2026-07-30,2026-07-30T11:48:53Z,Bonanza Banco,57.8,59.8
2026-07-30,2026-07-30T11:48:53Z,Banreservas,56.5,60
2026-07-30,2026-07-30T11:48:53Z,Banco Lafise,56.7,60
2026-07-30,2026-07-30T11:48:53Z,Banesco,56.8,60
2026-07-30,2026-07-30T11:48:53Z,Asociación Peravia de Ahorros y Préstamos,56.1,60.25
