date,time,entidad,compra,venta
2026-08-03,2026-08-03T12:54:14Z,Cambio Extranjero,58,
2026-08-03,2026-08-03T12:54:14Z,Asociación Romana,57.3,
2026-08-03,2026-08-03T12:54:14Z,Taveras,58,58.6
2026-08-03,2026-08-03T12:54:14Z,RM,58.25,58.6
2026-08-03,2026-08-03T12:54:14Z,Panora Exchange,58.05,58.6
2026-08-03,2026-08-03T12:54:14Z,Moneycorps,58,58.7
2026-08-03,2026-08-03T12:54:14Z,SCT,58.2,58.8
2026-08-03,2026-08-03T12:54:14Z,Gamelin,58,58.8
2026-08-03,2026-08-03T12:54:14Z,Banco Unión,57.5,59.5
2026-08-03,2026-08-03T12:54:14Z,Asociación Cibao de Ahorros y Préstamos,56.5,59.5
2026-08-03,2026-08-03T12:54:14Z,Asociación La Nacional de Ahorros y Préstamos,56.6,59.5
2026-08-03,2026-08-03T12:54:14Z,Motor Crédito,57.8,59.5
2026-08-03,2026-08-03T12:54:14Z,Banco BHD,56,59.8
2026-08-03,2026-08-03T12:54:14Z,Bonanza Banco,57.8,59.8
2026-08-03,2026-08-03T12:54:14Z,Banreservas,56.5,60
2026-08-03,2026-08-03T12:54:14Z,Banco Lafise,56.7,60
2026-08-03,2026-08-03T12:54:14Z,Banesco,56.8,60
