date,time,entidad,compra,venta
2026-09-21,2026-09-21T15:47:01Z,Cambio Extranjero,58.949999999999996,
2026-09-21,2026-09-21T15:47:01Z,Asociación Romana,58.1,
2026-09-21,2026-09-21T15:47:01Z,Taveras,58.6,59.349999999999994
2026-09-21,2026-09-21T15:47:01Z,Moneycorps,58.9,59.5
2026-09-21,2026-09-21T15:47:01Z,Gamelin,58.59,59.55
2026-09-21,2026-09-21T15:47:01Z,RM,59.1,59.6
2026-09-21,2026-09-21T15:47:01Z,Panora Exchange,59,59.6
2026-09-21,2026-09-21T15:47:01Z,SCT,59,59.6
2026-09-21,2026-09-21T15:47:01Z,Bonanza Banco,58.1,59.8
2026-09-21,2026-09-21T15:47:01Z,Motor Crédito,57.9,59.8
2026-09-21,2026-09-21T15:47:01Z,Asociación Peravia de Ahorros y Préstamos,56.2,59.9
2026-09-21,2026-09-21T15:47:01Z,Banco BHD,56.1,60
2026-09-21,2026-09-21T15:47:01Z,Banreservas,56.5,60
2026-09-21,2026-09-21T15:47:01Z,Asociación Cibao de Ahorros y Préstamos,58.05,60.05
2026-09-21,2026-09-21T15:47:01Z,Banesco,57,60.05
2026-09-21,2026-09-21T15:47:01Z,Banco Lafise,56.75,60.05
2026-09-21,2026-09-21T15:47:01Z,Asociación La Nacional de Ahorros y Préstamos,58.05,60.05
