date,time,entidad,compra,venta
2026-09-01,2026-09-01T13:50:21Z,Cambio Extranjero,58.2,
2026-09-01,2026-09-01T13:50:21Z,Asociación Romana,57.6,
2026-09-01,2026-09-01T13:50:21Z,Taveras,58,58.6
2026-09-01,2026-09-01T13:50:21Z,Gamelin,58.25,59
2026-09-01,2026-09-01T13:50:21Z,SCT,58.3,59
2026-09-01,2026-09-01T13:50:21Z,Panora Exchange,58.3,59
2026-09-01,2026-09-01T13:50:21Z,Moneycorps,58.25,59
2026-09-01,2026-09-01T13:50:21Z,RM,58.5,59
2026-09-01,2026-09-01T13:50:21Z,Asociación La Nacional de Ahorros y Préstamos,56.7,59.7
2026-09-01,2026-09-01T13:50:21Z,Banco Unión,57.8,59.75
2026-09-01,2026-09-01T13:50:21Z,Banco BHD,56,59.8
2026-09-01,2026-09-01T13:50:21Z,Asociación Cibao de Ahorros y Préstamos,56.5,59.8
2026-09-01,2026-09-01T13:50:21Z,Bonanza Banco,57.8,59.8
2026-09-01,2026-09-01T13:50:21Z,Motor Crédito,57.9,59.8
2026-09-01,2026-09-01T13:50:21Z,Banreservas,56.4,59.9
2026-09-01,2026-09-01T13:50:21Z,Banesco,56.5,59.9
2026-09-01,2026-09-01T13:50:21Z,Asociación Peravia de Ahorros y Préstamos,56.2,59.9
2026-09-01,2026-09-01T13:50:21Z,Banco Lafise,56.6,60
