date,time,entidad,compra,venta
2026-05-24,2026-05-24T13:24:18Z,Cambio Extranjero,59.1,
2026-05-24,2026-05-24T13:24:18Z,Asociación Romana,58.1,
2026-05-24,2026-05-24T13:24:18Z,Taveras,59,59.5
2026-05-24,2026-05-24T13:24:18Z,Panora Exchange,58.5,59.5
2026-05-24,2026-05-24T13:24:18Z,RM,59,59.5
2026-05-24,2026-05-24T13:24:18Z,Moneycorps,59,59.6
2026-05-24,2026-05-24T13:24:18Z,Gamelin,59,59.75
2026-05-24,2026-05-24T13:24:18Z,SCT,58.9,59.8
2026-05-24,2026-05-24T13:24:18Z,Asociación Cibao de Ahorros y Préstamos,57.5,60.5
2026-05-24,2026-05-24T13:24:18Z,Bonanza Banco,58.4,60.5
2026-05-24,2026-05-24T13:24:18Z,Banco Unión,58.5,60.5
2026-05-24,2026-05-24T13:24:18Z,Banreservas,57.5,60.5
2026-05-24,2026-05-24T13:24:18Z,Banco Caribe,58,60.5
2026-05-24,2026-05-24T13:24:18Z,Motor Crédito,58.65,60.5
2026-05-24,2026-05-24T13:24:18Z,Abonap,57.49,60.56
2026-05-24,2026-05-24T13:24:18Z,Banco BHD,57.1,60.6
2026-05-24,2026-05-24T13:24:18Z,Banco Lafise,57.1,60.6
2026-05-24,2026-05-24T13:24:18Z,Asociación La Nacional de Ahorros y Préstamos,57.5,60.6
2026-05-24,2026-05-24T13:24:18Z,Banesco,57.8,60.6
2026-05-24,2026-05-24T13:24:18Z,Asociación Popular de Ahorros y Préstamos,57.5,60.6
2026-05-24,2026-05-24T13:24:18Z,Asociación Peravia de Ahorros y Préstamos,57.1,60.949999999999996
