date,time,entidad,compra,venta
2026-05-01,2026-05-01T13:17:57Z,Asociación Romana,58.5,
2026-05-01,2026-05-01T13:17:57Z,Moneycorps,59.3,60
2026-05-01,2026-05-01T13:17:57Z,Taveras,59.25,60
2026-05-01,2026-05-01T13:17:57Z,Panora Exchange,59.2,60
2026-05-01,2026-05-01T13:17:57Z,Cambio Extranjero,59.25,60
2026-05-01,2026-05-01T13:17:57Z,Gamelin,59.3,60.2
2026-05-01,2026-05-01T13:17:57Z,SCT,59.2,60.3
2026-05-01,2026-05-01T13:17:57Z,RM,59.6,60.5
2026-05-01,2026-05-01T13:17:57Z,Motor Crédito,58.65,60.5
2026-05-01,2026-05-01T13:17:57Z,Bonanza Banco,59,61
2026-05-01,2026-05-01T13:17:57Z,Banreservas,58,61
2026-05-01,2026-05-01T13:17:57Z,Asociación Peravia de Ahorros y Préstamos,58,61.2
2026-05-01,2026-05-01T13:17:57Z,Abonap,57.93,61.24
2026-05-01,2026-05-01T13:17:57Z,Banco Unión,58.5,61.25
2026-05-01,2026-05-01T13:17:57Z,Banco Caribe,58.5,61.25
2026-05-01,2026-05-01T13:17:57Z,Banco BHD,57.7,61.4
2026-05-01,2026-05-01T13:17:57Z,Asociación Cibao de Ahorros y Préstamos,58.5,61.4
2026-05-01,2026-05-01T13:17:57Z,Banco Lafise,57.9,61.4
2026-05-01,2026-05-01T13:17:57Z,Banesco,58,61.4
2026-05-01,2026-05-01T13:17:57Z,Asociación La Nacional de Ahorros y Préstamos,58,61.4
2026-05-01,2026-05-01T13:17:57Z,Asociación Popular de Ahorros y Préstamos,57.75,61.4
