date,time,entidad,compra,venta
2026-06-10,2026-06-10T15:11:03Z,Cambio Extranjero,58.449999999999996,
2026-06-10,2026-06-10T15:11:03Z,Asociación Romana,57.75,
2026-06-10,2026-06-10T15:11:03Z,Moneycorps,58.15,58.849999999999994
2026-06-10,2026-06-10T15:11:03Z,Taveras,58.2,59
2026-06-10,2026-06-10T15:11:03Z,Gamelin,58.15,59.1
2026-06-10,2026-06-10T15:11:03Z,RM,58.7,59.3
2026-06-10,2026-06-10T15:11:03Z,SCT,58.4,59.4
2026-06-10,2026-06-10T15:11:03Z,Panora Exchange,58.6,59.4
2026-06-10,2026-06-10T15:11:03Z,Asociación Peravia de Ahorros y Préstamos,56.6,59.5
2026-06-10,2026-06-10T15:11:03Z,Motor Crédito,57.849999999999994,59.75
2026-06-10,2026-06-10T15:11:03Z,Asociación Cibao de Ahorros y Préstamos,57,60
2026-06-10,2026-06-10T15:11:03Z,Banco Lafise,56.5,60
2026-06-10,2026-06-10T15:11:03Z,Bonanza Banco,57.5,60
2026-06-10,2026-06-10T15:11:03Z,Banco Unión,58,60
2026-06-10,2026-06-10T15:11:03Z,Banreservas,56.5,60
2026-06-10,2026-06-10T15:11:03Z,Banesco,57,60
2026-06-10,2026-06-10T15:11:03Z,Banco Caribe,58,60
2026-06-10,2026-06-10T15:11:03Z,Asociación La Nacional de Ahorros y Préstamos,57,60
2026-06-10,2026-06-10T15:11:03Z,Asociación Popular de Ahorros y Préstamos,57,60
2026-06-10,2026-06-10T15:11:03Z,Abonap,56.89,60.11
2026-06-10,2026-06-10T15:11:03Z,Banco BHD,56.7,60.2
