date,time,entidad,compra,venta
2026-03-26,2026-03-26T13:02:41Z,Capla,59,
2026-03-26,2026-03-26T13:02:41Z,Asociación Romana,58,
2026-03-26,2026-03-26T13:02:41Z,Cambio Extranjero,57.6,59.8
2026-03-26,2026-03-26T13:02:41Z,RM,58.5,60
2026-03-26,2026-03-26T13:02:41Z,Moneycorps,58.7,60.3
2026-03-26,2026-03-26T13:02:41Z,Banreservas,58.3,60.8
2026-03-26,2026-03-26T13:02:41Z,Gamelin,58.6,60.9
2026-03-26,2026-03-26T13:02:41Z,SCT,59,61
2026-03-26,2026-03-26T13:02:41Z,Asociación Cibao de Ahorros y Préstamos,57.5,61
2026-03-26,2026-03-26T13:02:41Z,Banco BHD,57.5,61
2026-03-26,2026-03-26T13:02:41Z,Banco Unión,57.5,61
2026-03-26,2026-03-26T13:02:41Z,Banesco,57.7,61
2026-03-26,2026-03-26T13:02:41Z,Asociación Duarte,57.5,61
2026-03-26,2026-03-26T13:02:41Z,Banco Caribe,58.25,61
2026-03-26,2026-03-26T13:02:41Z,Asociación La Nacional de Ahorros y Préstamos,57.5,61
2026-03-26,2026-03-26T13:02:41Z,Motor Crédito,58.6,61
2026-03-26,2026-03-26T13:02:41Z,Asociación Popular de Ahorros y Préstamos,57,61
2026-03-26,2026-03-26T13:02:41Z,Abonap,57.91,61.160000000000004
2026-03-26,2026-03-26T13:02:41Z,Panora Exchange,58.6,61.25
2026-03-26,2026-03-26T13:02:41Z,Banco Lafise,57.75,61.25
2026-03-26,2026-03-26T13:02:41Z,Asociación Peravia de Ahorros y Préstamos,57.5,61.25
2026-03-26,2026-03-26T13:02:41Z,Bonanza Banco,58,61.349999999999994
2026-03-26,2026-03-26T13:02:41Z,Taveras,60.1,61.9
