date,time,entidad,compra,venta
2026-06-11,2026-06-11T15:59:06Z,Cambio Extranjero,58.449999999999996,
2026-06-11,2026-06-11T15:59:06Z,Asociación Romana,57.75,
2026-06-11,2026-06-11T15:59:06Z,Taveras,58.2,59
2026-06-11,2026-06-11T15:59:06Z,Gamelin,58.15,59.1
2026-06-11,2026-06-11T15:59:06Z,RM,58.7,59.3
2026-06-11,2026-06-11T15:59:06Z,Moneycorps,58.5,59.349999999999994
2026-06-11,2026-06-11T15:59:06Z,Panora Exchange,58.8,59.5
2026-06-11,2026-06-11T15:59:06Z,Asociación Peravia de Ahorros y Préstamos,56.6,59.5
2026-06-11,2026-06-11T15:59:06Z,Motor Crédito,58.25,59.9
2026-06-11,2026-06-11T15:59:06Z,SCT,58.6,60
2026-06-11,2026-06-11T15:59:06Z,Asociación Cibao de Ahorros y Préstamos,57,60
2026-06-11,2026-06-11T15:59:06Z,Banco Lafise,56.5,60
2026-06-11,2026-06-11T15:59:06Z,Bonanza Banco,58,60
2026-06-11,2026-06-11T15:59:06Z,Banco Unión,58,60
2026-06-11,2026-06-11T15:59:06Z,Banreservas,56.5,60
2026-06-11,2026-06-11T15:59:06Z,Banesco,57,60
2026-06-11,2026-06-11T15:59:06Z,Banco Caribe,58,60
2026-06-11,2026-06-11T15:59:06Z,Asociación La Nacional de Ahorros y Préstamos,57,60
2026-06-11,2026-06-11T15:59:06Z,Asociación Popular de Ahorros y Préstamos,57,60
2026-06-11,2026-06-11T15:59:06Z,Abonap,56.89,60.11
2026-06-11,2026-06-11T15:59:06Z,Banco BHD,56.7,60.2
