date,time,entidad,compra,venta
2026-06-24,2026-06-24T12:31:50Z,Asociación Romana,57.65,
2026-06-24,2026-06-24T12:31:50Z,Taveras,58,58.75
2026-06-24,2026-06-24T12:31:50Z,RM,58.6,59.2
2026-06-24,2026-06-24T12:31:50Z,Moneycorps,58.5,59.4
2026-06-24,2026-06-24T12:31:50Z,Cambio Extranjero,58.7,59.5
2026-06-24,2026-06-24T12:31:50Z,SCT,58.5,59.5
2026-06-24,2026-06-24T12:31:50Z,Gamelin,58.5,59.5
2026-06-24,2026-06-24T12:31:50Z,Panora Exchange,58.75,59.75
2026-06-24,2026-06-24T12:31:50Z,Banreservas,56.9,59.9
2026-06-24,2026-06-24T12:31:50Z,Motor Crédito,57.949999999999996,59.9
2026-06-24,2026-06-24T12:31:50Z,Bonanza Banco,58,60
2026-06-24,2026-06-24T12:31:50Z,Banco Caribe,57,60
2026-06-24,2026-06-24T12:31:50Z,Asociación Popular de Ahorros y Préstamos,57,60
2026-06-24,2026-06-24T12:31:50Z,Abonap,57.01,60.14
2026-06-24,2026-06-24T12:31:50Z,Asociación Cibao de Ahorros y Préstamos,57.5,60.25
2026-06-24,2026-06-24T12:31:50Z,Banco BHD,56.5,60.25
2026-06-24,2026-06-24T12:31:50Z,Banco Lafise,56.75,60.25
2026-06-24,2026-06-24T12:31:50Z,Asociación La Nacional de Ahorros y Préstamos,57.5,60.25
2026-06-24,2026-06-24T12:31:50Z,Banesco,57,60.25
2026-06-24,2026-06-24T12:31:50Z,Banco Unión,58.5,60.5
2026-06-24,2026-06-24T12:31:50Z,Asociación Peravia de Ahorros y Préstamos,56.949999999999996,60.55
