date,time,entidad,compra,venta
2026-06-17,2026-06-17T13:23:21Z,Cambio Extranjero,58.3,
2026-06-17,2026-06-17T13:23:21Z,Asociación Romana,57.65,
2026-06-17,2026-06-17T13:23:21Z,Moneycorps,58.3,59.1
2026-06-17,2026-06-17T13:23:21Z,Panora Exchange,58.4,59.2
2026-06-17,2026-06-17T13:23:21Z,Taveras,58.5,59.2
2026-06-17,2026-06-17T13:23:21Z,RM,58.6,59.3
2026-06-17,2026-06-17T13:23:21Z,SCT,58.4,59.4
2026-06-17,2026-06-17T13:23:21Z,Gamelin,58.5,59.4
2026-06-17,2026-06-17T13:23:21Z,Banreservas,56.9,59.9
2026-06-17,2026-06-17T13:23:21Z,Motor Crédito,58.25,59.9
2026-06-17,2026-06-17T13:23:21Z,Asociación Cibao de Ahorros y Préstamos,57,60
2026-06-17,2026-06-17T13:23:21Z,Banco BHD,56.25,60
2026-06-17,2026-06-17T13:23:21Z,Banco Lafise,56.5,60
2026-06-17,2026-06-17T13:23:21Z,Bonanza Banco,58,60
2026-06-17,2026-06-17T13:23:21Z,Banco Unión,58,60
2026-06-17,2026-06-17T13:23:21Z,Asociación La Nacional de Ahorros y Préstamos,57,60
2026-06-17,2026-06-17T13:23:21Z,Banesco,57,60
2026-06-17,2026-06-17T13:23:21Z,Banco Caribe,58,60
2026-06-17,2026-06-17T13:23:21Z,Asociación Popular de Ahorros y Préstamos,57,60
2026-06-17,2026-06-17T13:23:21Z,Abonap,56.92,60.05
2026-06-17,2026-06-17T13:23:21Z,Asociación Peravia de Ahorros y Préstamos,56.949999999999996,60.55
